2-JAN-73;108.2242
3-JAN-73;108.2934
4-JAN-73;108.2632
5-JAN-73;108.2548
8-JAN-73;108.3818
9-JAN-73;108.3796
10-JAN-73;108.2704
11-JAN-73;108.2439
12-JAN-73;108.2868
15-JAN-73;108.3487
16-JAN-73;108.3519
17-JAN-73;108.3529
18-JAN-73;108.3904
19-JAN-73;108.4326
22-JAN-73;108.2295
23-JAN-73;108.1966
24-JAN-73;108.0976
25-JAN-73;108.0391
26-JAN-73;108.0148
29-JAN-73;107.7834
30-JAN-73;107.6457
31-JAN-73;107.6609
1-FEB-73;107.4913
2-FEB-73;107.5875
5-FEB-73;107.5923
6-FEB-73;107.5147
7-FEB-73;107.4696
8-FEB-73;107.3490
9-FEB-73;106.8249
12-FEB-73;0
13-FEB-73;0
14-FEB-73;0
15-FEB-73;101.1720
16-FEB-73;101.2201
19-FEB-73;0
20-FEB-73;101.5318
21-FEB-73;101.4009
22-FEB-73;100.9307
23-FEB-73;100.4419
26-FEB-73;100.7049
27-FEB-73;100.5559
28-FEB-73;100.1502
1-MAR-73;99.9151
2-MAR-73;0
5-MAR-73;0
6-MAR-73;99.7154
7-MAR-73;99.6535
8-MAR-73;99.4243
9-MAR-73;99.4463
12-MAR-73;99.2581
13-MAR-73;99.3251
14-MAR-73;99.3477
15-MAR-73;99.3390
16-MAR-73;100.0096
19-MAR-73;100.3217
20-MAR-73;100.2734
21-MAR-73;100.3074
22-MAR-73;100.3403
23-MAR-73;100.5449
26-MAR-73;100.4594
27-MAR-73;100.4158
28-MAR-73;100.5169
29-MAR-73;100.5877
30-MAR-73;100.7986
2-APR-73;100.9340
3-APR-73;101.0064
4-APR-73;100.6460
5-APR-73;100.5913
6-APR-73;100.7374
9-APR-73;100.7760
10-APR-73;100.7722
11-APR-73;100.6795
12-APR-73;100.7659
13-APR-73;100.7559
16-APR-73;100.8549
17-APR-73;100.7216
18-APR-73;100.7715
19-APR-73;100.8265
20-APR-73;100.8529
23-APR-73;100.8776
24-APR-73;100.9625
25-APR-73;100.9041
26-APR-73;100.9797
27-APR-73;100.9720
30-APR-73;100.9402
1-MAY-73;100.9368
2-MAY-73;100.9108
3-MAY-73;100.9315
4-MAY-73;100.9615
7-MAY-73;100.9610
8-MAY-73;100.8811
9-MAY-73;100.7494
10-MAY-73;100.7575
11-MAY-73;100.7101
14-MAY-73;100.1114
15-MAY-73;99.4229
16-MAY-73;99.7440
17-MAY-73;99.9190
18-MAY-73;99.7570
21-MAY-73;99.1901
22-MAY-73;99.3476
23-MAY-73;99.4282
24-MAY-73;99.5563
25-MAY-73;99.6711
28-MAY-73;0
29-MAY-73;99.4146
30-MAY-73;99.0967
31-MAY-73;98.8659
1-JUN-73;98.6118
4-JUN-73;97.8781
5-JUN-73;97.9515
6-JUN-73;98.5628
7-JUN-73;98.6753
8-JUN-73;98.5236
11-JUN-73;98.5914
12-JUN-73;98.5083
13-JUN-73;98.7053
14-JUN-73;98.6206
15-JUN-73;98.4125
18-JUN-73;98.1108
19-JUN-73;98.2252
20-JUN-73;98.2132
21-JUN-73;98.0895
22-JUN-73;97.9562
25-JUN-73;97.9489
26-JUN-73;97.8543
27-JUN-73;97.6249
28-JUN-73;97.2100
29-JUN-73;0
2-JUL-73;96.6035
3-JUL-73;96.4567
4-JUL-73;0
5-JUL-73;95.9352
6-JUL-73;94.9438
9-JUL-73;95.3517
10-JUL-73;96.6447
11-JUL-73;97.0165
12-JUL-73;96.7277
13-JUL-73;96.7458
16-JUL-73;96.5118
17-JUL-73;96.1780
18-JUL-73;95.9269
19-JUL-73;96.4212
20-JUL-73;96.1625
23-JUL-73;96.1847
24-JUL-73;96.2290
25-JUL-73;96.2547
26-JUL-73;96.1926
27-JUL-73;96.1867
30-JUL-73;96.3941
31-JUL-73;96.3768
1-AUG-73;96.3399
2-AUG-73;96.5225
3-AUG-73;96.6396
6-AUG-73;97.0157
7-AUG-73;96.8713
8-AUG-73;96.8634
9-AUG-73;97.1383
10-AUG-73;97.5186
13-AUG-73;97.6036
14-AUG-73;98.0392
15-AUG-73;98.2357
16-AUG-73;98.4535
17-AUG-73;98.3469
20-AUG-73;97.6577
21-AUG-73;98.1366
22-AUG-73;98.2425
23-AUG-73;98.3650
24-AUG-73;98.1616
27-AUG-73;98.2395
28-AUG-73;98.2891
29-AUG-73;98.0009
30-AUG-73;98.1695
31-AUG-73;98.1774
3-SEP-73;0
4-SEP-73;98.2330
5-SEP-73;98.1136
6-SEP-73;98.2240
7-SEP-73;98.0835
10-SEP-73;98.0288
11-SEP-73;98.2322
12-SEP-73;98.2085
13-SEP-73;98.2124
14-SEP-73;98.2057
17-SEP-73;97.8024
18-SEP-73;97.8183
19-SEP-73;97.8431
20-SEP-73;97.4766
21-SEP-73;97.6944
24-SEP-73;97.6311
25-SEP-73;97.6130
26-SEP-73;97.6240
27-SEP-73;97.6692
28-SEP-73;97.7211
1-OCT-73;97.6891
2-OCT-73;97.7515
3-OCT-73;97.7484
4-OCT-73;97.7768
5-OCT-73;97.8102
8-OCT-73;0
9-OCT-73;97.7341
10-OCT-73;97.5388
11-OCT-73;97.4061
12-OCT-73;97.4379
15-OCT-73;97.4464
16-OCT-73;97.3131
17-OCT-73;97.1477
18-OCT-73;97.1635
19-OCT-73;97.3048
22-OCT-73;0
23-OCT-73;97.0347
24-OCT-73;97.0417
25-OCT-73;97.0597
26-OCT-73;97.4307
29-OCT-73;97.7612
30-OCT-73;97.8037
31-OCT-73;97.7895
1-NOV-73;98.1381
2-NOV-73;98.4853
5-NOV-73;98.7502
6-NOV-73;0
7-NOV-73;99.4094
8-NOV-73;99.5290
9-NOV-73;99.7950
12-NOV-73;100.4727
13-NOV-73;100.8489
14-NOV-73;100.6373
15-NOV-73;100.6644
16-NOV-73;100.6158
19-NOV-73;100.5115
20-NOV-73;100.6416
21-NOV-73;100.6374
22-NOV-73;0
23-NOV-73;101.6711
26-NOV-73;101.5405
27-NOV-73;101.2777
28-NOV-73;101.4587
29-NOV-73;101.4412
30-NOV-73;101.4103
3-DEC-73;101.5473
4-DEC-73;101.8078
5-DEC-73;101.7007
6-DEC-73;101.5900
7-DEC-73;101.7392
10-DEC-73;101.9105
11-DEC-73;101.9348
12-DEC-73;101.7867
13-DEC-73;101.7893
14-DEC-73;101.8988
17-DEC-73;101.9735
18-DEC-73;102.0696
19-DEC-73;102.0273
20-DEC-73;102.0751
21-DEC-73;102.0862
24-DEC-73;0
25-DEC-73;0
26-DEC-73;0
27-DEC-73;102.3874
28-DEC-73;102.3444
31-DEC-73;102.3204
1-JAN-74;0
2-JAN-74;103.0144
3-JAN-74;103.4745
4-JAN-74;103.4361
7-JAN-74;106.2552
8-JAN-74;106.2460
9-JAN-74;105.5672
10-JAN-74;105.3180
11-JAN-74;105.4309
14-JAN-74;105.7362
15-JAN-74;106.2879
16-JAN-74;106.1597
17-JAN-74;106.3856
18-JAN-74;106.1855
21-JAN-74;107.4545
22-JAN-74;107.3237
23-JAN-74;107.4319
24-JAN-74;106.6971
25-JAN-74;106.6220
28-JAN-74;106.4617
29-JAN-74;106.2224
30-JAN-74;105.7829
31-JAN-74;105.0775
1-FEB-74;105.2082
4-FEB-74;104.7590
5-FEB-74;104.6604
6-FEB-74;105.0221
7-FEB-74;104.8359
8-FEB-74;104.8342
11-FEB-74;104.5360
12-FEB-74;0
13-FEB-74;103.9134
14-FEB-74;103.6533
15-FEB-74;103.7635
18-FEB-74;0
19-FEB-74;103.1905
20-FEB-74;102.9324
21-FEB-74;102.0829
22-FEB-74;101.6053
25-FEB-74;102.3413
26-FEB-74;102.3216
27-FEB-74;102.4284
28-FEB-74;102.4728
1-MAR-74;103.0862
4-MAR-74;103.1554
5-MAR-74;102.5369
6-MAR-74;102.3756
7-MAR-74;102.3786
8-MAR-74;102.2428
11-MAR-74;102.0290
12-MAR-74;101.6087
13-MAR-74;101.5609
14-MAR-74;101.7930
15-MAR-74;101.7372
18-MAR-74;101.6930
19-MAR-74;101.4806
20-MAR-74;100.9934
21-MAR-74;100.3554
22-MAR-74;100.4782
25-MAR-74;99.7925
26-MAR-74;99.8641
27-MAR-74;100.1773
28-MAR-74;99.4980
29-MAR-74;99.8272
1-APR-74;100.2785
2-APR-74;99.7776
3-APR-74;100.0417
4-APR-74;100.2930
5-APR-74;100.2619
8-APR-74;100.2318
9-APR-74;100.6261
10-APR-74;100.6726
11-APR-74;100.3792
12-APR-74;100.5279
15-APR-74;100.5118
16-APR-74;100.4280
17-APR-74;100.0941
18-APR-74;99.9061
19-APR-74;99.8835
22-APR-74;99.7610
23-APR-74;99.1936
24-APR-74;99.0842
25-APR-74;99.3460
26-APR-74;99.4176
29-APR-74;98.9473
30-APR-74;99.0500
1-MAY-74;99.0443
2-MAY-74;99.2022
3-MAY-74;99.2658
6-MAY-74;98.9168
7-MAY-74;99.1116
8-MAY-74;98.5860
9-MAY-74;98.5558
10-MAY-74;98.4515
13-MAY-74;98.1501
14-MAY-74;98.1810
15-MAY-74;98.8159
16-MAY-74;98.8358
17-MAY-74;98.8964
20-MAY-74;99.2771
21-MAY-74;99.2138
22-MAY-74;99.0816
23-MAY-74;98.9599
24-MAY-74;99.2020
27-MAY-74;0
28-MAY-74;99.5630
29-MAY-74;100.0286
30-MAY-74;100.0582
31-MAY-74;99.9612
3-JUN-74;99.9740
4-JUN-74;99.9568
5-JUN-74;99.7103
6-JUN-74;99.5846
7-JUN-74;99.7461
10-JUN-74;99.8716
11-JUN-74;100.0894
12-JUN-74;100.3643
13-JUN-74;100.1829
14-JUN-74;100.1435
17-JUN-74;100.1895
18-JUN-74;100.3133
19-JUN-74;100.3311
20-JUN-74;100.3946
21-JUN-74;100.6257
24-JUN-74;101.1150
25-JUN-74;100.7574
26-JUN-74;100.7216
27-JUN-74;100.5904
28-JUN-74;100.5940
1-JUL-74;100.8189
2-JUL-74;100.7505
3-JUL-74;100.6222
4-JUL-74;0
5-JUL-74;100.8800
8-JUL-74;100.9517
9-JUL-74;100.9984
10-JUL-74;101.2339
11-JUL-74;101.3915
12-JUL-74;101.1097
15-JUL-74;100.9909
16-JUL-74;100.9906
17-JUL-74;101.0810
18-JUL-74;101.1154
19-JUL-74;101.2553
22-JUL-74;101.2057
23-JUL-74;101.1408
24-JUL-74;100.6969
25-JUL-74;101.1096
26-JUL-74;101.3700
29-JUL-74;101.7035
30-JUL-74;101.8811
31-JUL-74;101.8692
1-AUG-74;101.9838
2-AUG-74;102.0161
5-AUG-74;102.0150
6-AUG-74;102.1042
7-AUG-74;102.3056
8-AUG-74;102.5748
9-AUG-74;102.4483
12-AUG-74;102.5545
13-AUG-74;102.8076
14-AUG-74;102.7298
15-AUG-74;102.8801
16-AUG-74;103.0762
19-AUG-74;103.3742
20-AUG-74;103.3011
21-AUG-74;103.3046
22-AUG-74;103.4793
23-AUG-74;103.4189
26-AUG-74;103.3153
27-AUG-74;103.6440
28-AUG-74;103.7246
29-AUG-74;103.7686
30-AUG-74;103.8198
2-SEP-74;0
3-SEP-74;103.8202
4-SEP-74;103.7600
5-SEP-74;103.8818
6-SEP-74;103.9026
9-SEP-74;103.8989
10-SEP-74;103.7198
11-SEP-74;103.8055
12-SEP-74;103.7119
13-SEP-74;103.5648
16-SEP-74;103.5498
17-SEP-74;103.1262
18-SEP-74;103.0578
19-SEP-74;103.2056
20-SEP-74;103.1536
23-SEP-74;102.9686
24-SEP-74;102.9056
25-SEP-74;103.3956
26-SEP-74;103.4285
27-SEP-74;103.3748
30-SEP-74;103.4670
1-OCT-74;103.2771
2-OCT-74;103.3247
3-OCT-74;103.3855
4-OCT-74;103.1737
7-OCT-74;103.1925
8-OCT-74;103.1452
9-OCT-74;102.6483
10-OCT-74;102.9460
11-OCT-74;103.0460
14-OCT-74;0
15-OCT-74;103.0026
16-OCT-74;102.8788
17-OCT-74;102.8367
18-OCT-74;102.8677
21-OCT-74;103.0548
22-OCT-74;103.0203
23-OCT-74;102.8079
24-OCT-74;102.8218
25-OCT-74;102.7941
28-OCT-74;102.8752
29-OCT-74;102.8426
30-OCT-74;102.9012
31-OCT-74;102.8923
1-NOV-74;102.8230
4-NOV-74;102.6486
5-NOV-74;0
6-NOV-74;102.6159
7-NOV-74;102.4720
8-NOV-74;102.7246
11-NOV-74;0
12-NOV-74;103.1574
13-NOV-74;103.0909
14-NOV-74;102.6302
15-NOV-74;102.4865
18-NOV-74;101.7551
19-NOV-74;102.0974
20-NOV-74;102.3809
21-NOV-74;102.6359
22-NOV-74;102.2789
25-NOV-74;102.0279
26-NOV-74;101.9069
27-NOV-74;101.9180
28-NOV-74;0
29-NOV-74;102.0443
2-DEC-74;102.3106
3-DEC-74;102.2774
4-DEC-74;101.9340
5-DEC-74;101.8802
6-DEC-74;101.9560
9-DEC-74;101.6768
10-DEC-74;101.6876
11-DEC-74;101.6285
12-DEC-74;101.5441
13-DEC-74;101.6457
16-DEC-74;101.4854
17-DEC-74;101.2004
18-DEC-74;101.2638
19-DEC-74;101.5279
20-DEC-74;101.4228
23-DEC-74;101.4068
24-DEC-74;101.2637
25-DEC-74;0
26-DEC-74;101.2409
27-DEC-74;100.9958
30-DEC-74;100.8649
31-DEC-74;100.9684
1-JAN-75;0
2-JAN-75;101.1583
3-JAN-75;100.8705
6-JAN-75;100.5772
7-JAN-75;100.6231
8-JAN-75;100.8966
9-JAN-75;100.8756
10-JAN-75;100.8662
13-JAN-75;100.9196
14-JAN-75;101.1167
15-JAN-75;100.9480
16-JAN-75;100.7652
17-JAN-75;100.6885
20-JAN-75;100.4330
21-JAN-75;100.3256
22-JAN-75;100.2917
23-JAN-75;99.8999
24-JAN-75;99.4610
27-JAN-75;99.0970
28-JAN-75;99.5140
29-JAN-75;99.9984
30-JAN-75;99.9636
31-JAN-75;100.0080
3-FEB-75;100.1188
4-FEB-75;100.3974
5-FEB-75;100.4227
6-FEB-75;100.2855
7-FEB-75;100.1375
10-FEB-75;99.6506
11-FEB-75;99.6996
12-FEB-75;0
13-FEB-75;99.4306
14-FEB-75;99.4329
17-FEB-75;0
18-FEB-75;99.3879
19-FEB-75;99.2309
20-FEB-75;98.9686
21-FEB-75;98.7510
24-FEB-75;98.1869
25-FEB-75;98.1691
26-FEB-75;97.8705
27-FEB-75;97.7508
28-FEB-75;97.8221
3-MAR-75;97.6899
4-MAR-75;97.8279
5-MAR-75;97.8519
6-MAR-75;97.9981
7-MAR-75;98.4378
10-MAR-75;98.5680
11-MAR-75;98.3500
12-MAR-75;98.6140
13-MAR-75;98.7108
14-MAR-75;98.5578
17-MAR-75;98.4036
18-MAR-75;98.2842
19-MAR-75;98.2235
20-MAR-75;98.3207
21-MAR-75;98.4350
24-MAR-75;98.6050
25-MAR-75;98.8789
26-MAR-75;99.0204
27-MAR-75;99.3661
28-MAR-75;99.3103
31-MAR-75;99.4552
1-APR-75;99.0704
2-APR-75;99.1453
3-APR-75;99.3506
4-APR-75;99.6889
7-APR-75;99.7463
8-APR-75;99.6869
9-APR-75;99.7970
10-APR-75;100.0536
11-APR-75;99.9574
14-APR-75;100.1591
15-APR-75;100.0183
16-APR-75;100.0232
17-APR-75;100.1211
18-APR-75;100.1515
21-APR-75;100.2557
22-APR-75;100.2196
23-APR-75;100.0464
24-APR-75;100.0279
25-APR-75;100.3587
28-APR-75;100.5616
29-APR-75;100.2927
30-APR-75;100.2138
1-MAY-75;100.2380
2-MAY-75;100.2029
5-MAY-75;100.2642
6-MAY-75;100.2845
7-MAY-75;100.1111
8-MAY-75;99.9521
9-MAY-75;100.2020
12-MAY-75;100.4823
13-MAY-75;100.1901
14-MAY-75;100.1405
15-MAY-75;100.5331
16-MAY-75;100.4767
19-MAY-75;100.3654
20-MAY-75;100.3514
21-MAY-75;99.9734
22-MAY-75;99.9449
23-MAY-75;99.7858
26-MAY-75;0
27-MAY-75;99.7919
28-MAY-75;99.8353
29-MAY-75;99.9201
30-MAY-75;99.9233
2-JUN-75;99.9103
3-JUN-75;99.8541
4-JUN-75;99.9423
5-JUN-75;99.9408
6-JUN-75;99.9535
9-JUN-75;100.0482
10-JUN-75;99.9818
11-JUN-75;99.9827
12-JUN-75;100.0805
13-JUN-75;100.0898
16-JUN-75;100.2110
17-JUN-75;100.1706
18-JUN-75;100.2599
19-JUN-75;100.3529
20-JUN-75;100.3365
23-JUN-75;100.4967
24-JUN-75;100.5666
25-JUN-75;100.7413
26-JUN-75;100.7592
27-JUN-75;101.0580
30-JUN-75;101.2732
1-JUL-75;101.3412
2-JUL-75;101.6549
3-JUL-75;101.6705
4-JUL-75;0
7-JUL-75;102.0301
8-JUL-75;101.9635
9-JUL-75;101.8469
10-JUL-75;102.1250
11-JUL-75;102.2996
14-JUL-75;102.4292
15-JUL-75;102.5483
16-JUL-75;102.8808
17-JUL-75;103.0243
18-JUL-75;103.2506
21-JUL-75;103.3946
22-JUL-75;103.4550
23-JUL-75;103.7705
24-JUL-75;103.8498
25-JUL-75;103.6985
28-JUL-75;104.0761
29-JUL-75;104.1630
30-JUL-75;104.2985
31-JUL-75;104.4244
1-AUG-75;104.4826
4-AUG-75;104.4584
5-AUG-75;104.3107
6-AUG-75;104.5967
7-AUG-75;104.9721
8-AUG-75;104.9069
11-AUG-75;105.0725
12-AUG-75;105.1169
13-AUG-75;105.0344
14-AUG-75;104.9287
15-AUG-75;104.9864
18-AUG-75;104.9657
19-AUG-75;104.7192
20-AUG-75;104.7248
21-AUG-75;104.7912
22-AUG-75;104.8513
25-AUG-75;104.8964
26-AUG-75;104.9206
27-AUG-75;104.8943
28-AUG-75;104.9059
29-AUG-75;104.8905
1-SEP-75;0
2-SEP-75;104.9246
3-SEP-75;104.7602
4-SEP-75;104.8778
5-SEP-75;104.8593
8-SEP-75;104.7932
9-SEP-75;104.7690
10-SEP-75;104.8449
11-SEP-75;104.9648
12-SEP-75;104.9862
15-SEP-75;105.0406
16-SEP-75;105.3037
17-SEP-75;105.5742
18-SEP-75;105.7930
19-SEP-75;105.9511
22-SEP-75;106.3779
23-SEP-75;106.6908
24-SEP-75;106.5935
25-SEP-75;106.4245
26-SEP-75;106.5127
29-SEP-75;106.7877
30-SEP-75;106.4975
1-OCT-75;106.0877
2-OCT-75;106.0817
3-OCT-75;106.3402
6-OCT-75;106.1334
7-OCT-75;106.0256
8-OCT-75;106.0785
9-OCT-75;105.9199
10-OCT-75;105.5252
13-OCT-75;0
14-OCT-75;105.8334
15-OCT-75;105.6445
16-OCT-75;105.4725
17-OCT-75;105.4892
20-OCT-75;105.4325
21-OCT-75;105.2592
22-OCT-75;105.0454
23-OCT-75;105.0723
24-OCT-75;104.9930
27-OCT-75;105.0648
28-OCT-75;105.0762
29-OCT-75;105.0528
30-OCT-75;104.9604
31-OCT-75;104.7411
3-NOV-75;104.6961
4-NOV-75;0
5-NOV-75;104.9975
6-NOV-75;104.8772
7-NOV-75;104.9143
10-NOV-75;104.9160
11-NOV-75;0
12-NOV-75;104.8829
13-NOV-75;105.0424
14-NOV-75;105.4031
17-NOV-75;105.7534
18-NOV-75;105.5724
19-NOV-75;105.4978
20-NOV-75;105.3299
21-NOV-75;105.4842
24-NOV-75;105.4678
25-NOV-75;105.4817
26-NOV-75;105.6385
27-NOV-75;0
28-NOV-75;105.8047
1-DEC-75;105.8070
2-DEC-75;105.8832
3-DEC-75;105.8563
4-DEC-75;105.7255
5-DEC-75;105.9959
8-DEC-75;105.9801
9-DEC-75;106.0378
10-DEC-75;106.0334
11-DEC-75;106.0797
12-DEC-75;106.2318
15-DEC-75;106.2696
16-DEC-75;106.1461
17-DEC-75;106.0458
18-DEC-75;106.0022
19-DEC-75;106.0610
22-DEC-75;106.0007
23-DEC-75;105.9219
24-DEC-75;105.9202
25-DEC-75;0
26-DEC-75;105.9430
29-DEC-75;105.9891
30-DEC-75;106.0101
31-DEC-75;106.0276
1-JAN-76;0
2-JAN-76;106.0040
5-JAN-76;105.6923
6-JAN-76;105.6339
7-JAN-76;105.5798
8-JAN-76;105.6497
9-JAN-76;105.8296
12-JAN-76;105.7094
13-JAN-76;105.6961
14-JAN-76;105.5689
15-JAN-76;105.4293
16-JAN-76;105.5527
19-JAN-76;105.4295
20-JAN-76;105.3655
21-JAN-76;105.6903
22-JAN-76;105.6926
23-JAN-76;105.6784
26-JAN-76;105.5382
27-JAN-76;105.5544
28-JAN-76;105.5480
29-JAN-76;105.5793
30-JAN-76;105.6619
2-FEB-76;105.4024
3-FEB-76;105.4008
4-FEB-76;105.1127
5-FEB-76;105.1315
6-FEB-76;105.1935
9-FEB-76;105.2193
10-FEB-76;105.1992
11-FEB-76;104.9863
12-FEB-76;0
13-FEB-76;105.2299
16-FEB-76;0
17-FEB-76;105.4811
18-FEB-76;105.3362
19-FEB-76;105.2911
20-FEB-76;105.3800
23-FEB-76;105.3936
24-FEB-76;105.3749
25-FEB-76;105.2847
26-FEB-76;105.1881
27-FEB-76;105.2075
1-MAR-76;105.4791
2-MAR-76;105.5645
3-MAR-76;105.4618
4-MAR-76;105.6604
5-MAR-76;105.8970
8-MAR-76;105.8260
9-MAR-76;105.8742
10-MAR-76;106.0761
11-MAR-76;106.0910
12-MAR-76;106.1567
15-MAR-76;106.3814
16-MAR-76;106.5020
17-MAR-76;106.3731
18-MAR-76;106.2942
19-MAR-76;106.2056
22-MAR-76;106.1579
23-MAR-76;106.2496
24-MAR-76;106.1692
25-MAR-76;106.1006
26-MAR-76;106.1840
29-MAR-76;106.2403
30-MAR-76;106.1347
31-MAR-76;106.0970
1-APR-76;106.1837
2-APR-76;106.4279
5-APR-76;106.4315
6-APR-76;106.4128
7-APR-76;106.3887
8-APR-76;106.3592
9-APR-76;106.5102
12-APR-76;106.8010
13-APR-76;106.7923
14-APR-76;106.5857
15-APR-76;106.7795
16-APR-76;106.7024
19-APR-76;106.7505
20-APR-76;106.6665
21-APR-76;106.6424
22-APR-76;106.8492
23-APR-76;106.9818
26-APR-76;106.9274
27-APR-76;106.8376
28-APR-76;106.7534
29-APR-76;106.6597
30-APR-76;106.5717
3-MAY-76;106.6509
4-MAY-76;106.7430
5-MAY-76;106.6856
6-MAY-76;106.5088
7-MAY-76;106.4549
10-MAY-76;106.2535
11-MAY-76;106.3092
12-MAY-76;106.4629
13-MAY-76;106.5309
14-MAY-76;106.7012
17-MAY-76;107.1219
18-MAY-76;106.9817
19-MAY-76;106.8564
